Title,Link Lyrics,Name,Text Lyrics,Length,Main Language,English Translation Lyrics
Proof,https://www.metrolyrics.com/proof-lyrics-coldplay.html,coldplay,"So I waited for you What wouldn't I do And I'm covered it's true I'm covered in you. And if I ever want proof I find it in you Yeah I honestly do In you I find proof. Light and dark Bright spark Light and dark And then light. So I waited all day What wouldn't I say And are there things in the way Things happen that way. Oh and if I ever want proof Then I find it in you Oh, yeah I honestly do In you I find proof. Light and dark Bright spark Light and dark And then light. Light, light, light, light",501,en,
Prospeckt's March,https://www.metrolyrics.com/prospeckts-march-lyrics-coldplay.html,coldplay,"Smoke is rising from the houses People Burying their dead I ask somebody what the time is But time doesn't matter to them yet. People talking without speaking Trying to take what they can get I ask you if you remember Propekt, how could I forget?. Drums... Here it comes... Don't you wish that life could be as simple, As fish swimming round in a barrel. While you've got the gun?. Oh and I'll run Here it comes... We're just two little figures in a soup bowl Trying to get behind a kind of control When I wasn't one.... Here I lie> On my own in a seperate sky... Here I lie> On my own in a seperate sky... I don't want to die> On my own, here, tonight Here I lie> On my own in a seperate sky...",695,en,
Prospekt's March / Poppyfields,https://www.metrolyrics.com/prospekts-march-poppyfields-lyrics-coldplay.html,coldplay,"Smoke is rising from the houses People burying their dead I ask somebody what the time is But time doesn't matter to them yet. People talking without speaking Trying to take what they can get I ask you if you remember Prospekt, how could I forget?. Drums, here it comes Don't you wish that life can be as simple As fish swimming round in a barrel? When you've got the gun. Oh when I run, here it comes We're just two little figures in a soup bowl Trying to get to any kind of control But I wasn't one. Now here I lie on my own in a separate sky Here I lie on my own in a separate sky I don't wanna die on my own here tonight But here I lie on my own in a separate sky",667,en,
Rainy Day,https://www.metrolyrics.com/rainy-day-lyrics-coldplay.html,coldplay,"Then there was rain The sky wore a veil of gold and gray At night it was the bright of the moon with me Time just floating. Then there was rain The sound foundations are crumbling To the ground comes a bit of a-tumbling And time just floated away We watch it and stay and we can listen. Oh rainy day, come 'round Sometimes I just want it to slow down And we're separated now, I'm down But I love when you come over to the house I love it when you come over to my house. Then there was rain And I spent the night with the Queen of Spain My lonely little heart would've broke again. Time's still vicious So when the deeper that the knife goes in The more you win You win but with less than when you begin. The deeper that the knife goes in, ohh Oh rainy day, come 'round Sometimes I just want it to slow down And we're separated now, I'm down But I love when you come over to the house I love it when you come over to my house, oh, oh, oh But I love it when you come over to the house I love it when you come over to my house I love it when you come over to the house I love it when you come over to my house",1106,en,
Reign Of Love,https://www.metrolyrics.com/reign-of-love-lyrics-coldplay.html,coldplay,"Lovers, keep on the road you're on Runners, until the race is run Soldiers, you've got to soldier on Sometimes even right is wrong. They are turning my head out To see what I'm all about Keeping my head down To see what it feels like now But I have no doubt One day, we are gonna get out. Tonight maybe we're gonna run Dreaming of the Osaka sun Ohh ohh... Dreaming of when the morning comes. They are turning my head out To see what I'm all about Keeping my head down To see what it feels like now But I have no doubt One day the sun will come out. Ooh...",555,en,
See You Soon,https://www.metrolyrics.com/see-you-soon-lyrics-coldplay.html,coldplay,"So you lost your trust And you never should have And you never should have But don't break your back If you ever see this But don't answer that. In a bullet-proof vest With the windows all closed I'll be doing my best I'll see you soon. In a telescope lens And when all you want is friends I'll see you soon. So they came for you They came snapping at your heels They come snapping at your heels But don't break your back If you ever say this But don't answer that. In a bullet-proof vest With the windows all closed I'll be doing my best I'll see you soon.. In a telescope lens And when all you want is friends I'll see you soon I'll see you soon No, you lost your trust No, you lost your trust No, don't lose your trust No, you lost your trust",745,en,
Shiver,https://www.metrolyrics.com/shiver-lyrics-coldplay.html,coldplay,"So I look in your direction But you pay me no attention, do you? I know you don't listen to me 'Cause you say you see straight through me Don't you?. But on and on From the moment I wake To the moment I sleep I'll be there by your side Just you try and stop me I'll be waiting in line Just to see if you care. Oh, did you want me to change? Well I'd change for good And I want you to know that you'll always get your way And I wanted to say. Don't you shiver Don't you shiver I'll sing it loud and clear And I'll always be waiting for you. So you know how much I need you But you never even see me do you? And is this my final chance of getting you?. But on and on From the moment I wake To the moment I sleep I'll be there by your side Just you try and stop me I'll be waiting in line Just to see if you care, if you care. Did you want me to change? Well I'd change for good And I want you to know that you'll always get your way And I wanted to say. Don't you shiver Don't you shiver I'll sing it loud and clear I'll always be waiting for you. Yeah I'll always be waiting for you Yeah I'll always be waiting for you Yeah I'll always be waiting for you For you, I will always be waiting. And it's you I see But you don't see me And it's you, I hear So loud and so clear I sing it loud and clear And I'll always be waiting for you So I look in your direction But you pay me no attention And you know how much I need you But you never even see me",1445,en,
Shiver (Jo Whiley Lunchtime Social),https://www.metrolyrics.com/shiver-jo-whiley-lunchtime-social-lyrics-coldplay.html,coldplay,"So I look in your direction But you pay me no attention, do you? I know you don't listen to me 'Cause you say you see straight through me Don't you? But on and on From the moment I wake To the moment I sleep I'll be there by your side Just you try and stop me I'll be waiting in line Just to see if you care Oh, did you want me to change? Well I'd change for good And I want you to know that you'll always get your way And I wanted to say Don't you shiver Don't you shiver I'll sing it loud and clear And I'll always be waiting for you So you know how much I need you But you never even see me do you? And is this my final chance of getting you? But on and on From the moment I wake To the moment I sleep I'll be there by your side Just you try and stop me I'll be waiting in line Just to see if you care, if you care Did you want me to change? Well I'd change for good And I want you to know that you'll always get your way And I wanted to say Don't you shiver Don't you shiver I'll sing it loud and clear I'll always be waiting for you Yeah I'll always be waiting for you And it's you I see But you don't see me And it's you, I hear So loud and so clear I sing it loud and clear And I'll always be waiting for you So I look in your direction But you pay me no attention And you know how much I need you But you never even see me",1330,en,
Sleeping Sun,https://www.metrolyrics.com/sleeping-sun-lyrics-coldplay.html,coldplay,"Climb up your mountain Nineteen and countin' You have got seven, I have got one. Blinded and hurtin' This I'm deserving I've got my secrets You've only got the sleeping sun. When you've got a secret Then you've got to keep it When you've got a question Answers will come. Running and hiding Take and dividing You've got your secrets I've only got a sleeping sun. Sleeping sun Singing Oooh um Ohhhh oh... Ahhh ahh Oh oh Oh oh Oh ohh. And you, as I, saw A piece in a jigsaw Run up and around it and Jump up real tall. Run round the houses North and the souths' You've got your answers we've Only got a sleeping sun. Sleeping sun Singing Oooh um Ohhhh oh... Ahhh ahh Oh oh Oh oh Oh ohh",682,en,
Some Kind of Beauty,https://www.metrolyrics.com/some-kind-of-beauty-lyrics-coldplay.html,coldplay,"I once found a ring, Lying on the ground, Smeagol came looking for it, And he saw I had it,. Oouuchhh... Oouuchhh.... The Smeagol just shanked me, He wanted his ring, His face was hideous, But I thought it had,. Some kind of beauutyy, Some kind of beauutyy,. Shoooshh, He's back again, He grabbed the wrong fish, And wants revenge,. Oouuchhh... Oouuchhh.... I was shot this time, It was done with a glock nine, I couldn't help but think again, Of the ugly face that had,. Some kind of beauutyy, Some kind of beauutyy, Some kind of beauutyyyy.",542,en,
Something Just Like This,https://www.metrolyrics.com/something-just-like-this-lyrics-coldplay.html,coldplay,"I've been reading books of old The legends and the myths Achilles and his gold Hercules and his gifts Spiderman's control And Batman with his fists And clearly I don't see myself upon that list. But she said, where'd you wanna go? How much you wanna risk? I'm not looking for somebody With some superhuman gifts Some superhero Some fairytale bliss Just something I can turn to Somebody I can kiss. I want something just like this Doo-doo-doo, doo-doo-doo Doo-doo-doo, doo-doo Doo-doo-doo, doo-doo-doo Oh, I want something just like this Doo-doo-doo, doo-doo-doo Doo-doo-doo, doo-doo Doo-doo-doo, doo-doo-doo. Oh, I want something just like this I want something just like this. I've been reading books of old The legends and the myths The testaments they told The moon and its eclipse And Superman unrolls A suit before he lifts But I'm not the kind of person that it fits. She said, where'd you wanna go? How much you wanna risk? I'm not looking for somebody With some superhuman gifts Some superhero Some fairytale bliss Just something I can turn to Somebody I can miss. I want something just like this I want something just like this. Oh, I want something just like this Doo-doo-doo, doo-doo-doo Doo-doo-doo, doo-doo Doo-doo-doo, doo-doo-doo Oh, I want something just like this Doo-doo-doo, doo-doo-doo Doo-doo-doo, doo-doo Doo-doo-doo, doo-doo-doo. Where'd you wanna go? How much you wanna risk? I'm not looking for somebody With some superhuman gifts Some superhero Some fairytale bliss Just something I can turn to Somebody I can kiss I want something just like this. Oh, I want something just like this Oh, I want something just like this Oh, I want something just like this",1681,en,
Something Just Like This (Tokyo Remix),https://www.metrolyrics.com/something-just-like-this-tokyo-remix-lyrics-coldplay.html,coldplay,"I've been reading books of old The legends and the myths Achilles and his gold Hercules and his gifts Spiderman's control And Batman with his fists And clearly I don't see myself upon that list. But she said, where'd you wanna go? How much you wanna risk? I'm not looking for somebody With some superhuman gifts Some superhero Some fairytale bliss Just something I can turn to Somebody I can kiss. I want something just like this Doo-doo-doo, doo-doo-doo Doo-doo-doo, doo-doo Doo-doo-doo, doo-doo-doo Oh, I want something just like this Doo-doo-doo, doo-doo-doo Doo-doo-doo, doo-doo Doo-doo-doo, doo-doo-doo. Oh, I want something just like this I want something just like this. I've been reading books of old The legends and the myths The testaments they told The moon and its eclipse And Superman unrolls A suit before he lifts But I'm not the kind of person that it fits. She said, where'd you wanna go? How much you wanna risk? I'm not looking for somebody With some superhuman gifts Some superhero Some fairytale bliss Just something I can turn to Somebody I can miss. I want something just like this I want something just like this. Oh, I want something just like this Doo-doo-doo, doo-doo-doo Doo-doo-doo, doo-doo Doo-doo-doo, doo-doo-doo Oh, I want something just like this Doo-doo-doo, doo-doo-doo Doo-doo-doo, doo-doo Doo-doo-doo, doo-doo-doo. Where'd you wanna go? How much you wanna risk? I'm not looking for somebody With some superhuman gifts Some superhero Some fairytale bliss Just something I can turn to Somebody I can kiss I want something just like this. Oh, I want something just like this Oh, I want something just like this Oh, I want something just like this",1681,en,
Spanish Rain,https://www.metrolyrics.com/spanish-rain-lyrics-coldplay.html,coldplay,"Oooooh, eeh! Oooooh, eeh, oooh! Ooooh, eh!. So we left La Mancha, Headed out for higher plains Me and Sancho Panza. Looking for adventure, Rosinante at the reigns, To the windmills answer,. You'll never be lonely You'll never be loney ever again. You'll never be lonely You'll never be lonely again.. I heard you never get wet in Spanish Rain. So they sent the doctor For examining my brain Said : ""He's not too clever"". When the world, when the world just seems A little bit too cruel Gonna leave it better Make one better . Hey!. So tell that princess Tell that princess right down the train Tell that princess : She'll never be lonely again. I heard you never get wet in Spanish Rain. Ooooh, eh! Oooooh, eh, oo-oh.... Oooooh eh. I heard you never get wet in Spanish Rain...",776,en,
Sparks,https://www.metrolyrics.com/sparks-lyrics-coldplay.html,coldplay,"Did I drive you away? I know what you'll say You'll say, ""Oh, sing one we know"". But I promise you this I'll always look out for you Yeah that's what I'll do. I say ""Oh"" I say ""Oh"". My heart is yours It's you that I hold on to Yeah that's what I do. And I know I was wrong But I won't let you down Oh yeah, yeah, yeah I will, yes I will. I say ""Oh"" I cry ""Oh"". Yeah I saw sparks Yeah I saw sparks And I saw sparks Yeah I saw sparks Sing it out La, la, la, la, la oh La, la, la, la, la oh La, la, la, la, la oh La, la, la, la, la oh",531,en,
Speed Of Sound,https://www.metrolyrics.com/speed-of-sound-lyrics-coldplay.html,coldplay,"How long before I get in? Before it starts, before I begin How long before you decide? Before I know what it feels like Where to? Where do I go? If you've never tried then you'll never know How long do I have to climb Up on the side of this mountain of mine? Look up, I look up at night Planets are moving at the speed of light Climb up, up in the trees Every chance that you get is a chance you seize How long am I gonna stand With my head stuck under the sand? I'll stop before I can stop Or before I see things the right way up All that noise and all that sound All those places I got found And birds go flying at the speed of sound To show you how it all began Birds came flying from the underground If you could see it then you'd understand Ideas that you'll never find Or the inventors could never design The buildings that you put up Or Japan and China, all lit up. The sign that I couldn't read Or a light that I couldn't see Some things you have to believe But others are puzzles, puzzling me All that noise and all that sound All those places I got found And birds go flying at the speed of sound To show you how it all began Birds came flying from the underground If you could see it then you'd understand Oh, when you see it then you'll understand (Drums and guitar) All those signs I knew what they meant Some things you can't invent Some get made and some get sent, ooh Birds go flying at the speed of sound To show you how it all began Birds came flying from the underground If you could see it then you'd understand Oh, when you see it then you'll understand",1574,en,
Spies,https://www.metrolyrics.com/spies-lyrics-coldplay.html,coldplay,"I awake to find no peace of mind I said how do you live As a fugitive?. Down here, where I cannot see so clear I said what do I know? Show me the right way to go. And the spies came out of the water And you're feeling so bad 'cause you know. And the spies hide out in every corner But you can't touch them, no 'Cause they're all spies. They're all spies I awake to see that no one is free We're all fugitives, look at the way we live Down here, I cannot sleep from fear. I said which way do I turn?. Oh I forget everything I learn Spies came out of the water And you're feeling so bad 'cause you know. And the spies hide out in every corner But you can't touch them, no 'Cause they're all spies. And if we don't hide here They're gonna find us And if we don't hide now They're gonna catch us when we sleep And if we don't hide here They're gonna find us. spies came out of the water and you're feeling so good 'cause you know and those spies hide out in every corner But they can't touch yoy, no 'cause they're just spies. They're just spies They're just spies. They're just spies... They're just spies",1102,en,
Square One,https://www.metrolyrics.com/square-one-lyrics-coldplay.html,coldplay,"You're in control Is there anywhere you want to go? You're in control Is there anything you want to know? The future's for discovering The space in which we're traveling. From the top of the first page To the end of the last day From the start in your own way You just want somebody listening to what you say It doesn't matter who you are. Under the surface trying to break through Deciphering the codes in you I need a compass, draw me a map I'm on the top, I can't get back. Whooooaaa, whooooaaa. The first line on the first page To the end of the last page (you were looking) From the start in your own way You just want somebody listening to what you say It doesn't matter who you are It doesn't matter who you are. You just want somebody listening to what you say You just want somebody listening to what you say It doesn't matter who you are It doesn't matter who you are. Is there anybody out there who Is lost and hurt and lonely too? Are they bleeding all your colours into one? And if you come undone As if you've been run through Some catapult had fired you You wonder if your chance will ever come Or if you're stuck in square one",1142,en,
Strawberry Swing,https://www.metrolyrics.com/strawberry-swing-lyrics-coldplay.html,coldplay,"They were sitting They were sitting in the strawberry swing Every moment was so precious. They were sitting They were talking in the strawberry swing Everybody was for fighting Wouldn't want to waste a thing. Cold cold water, bring me 'round Now my feet won't touch the ground Cold cold water, whatcha say? It's such, it's such a perfect day It's such a perfect day. I remember We were walking up to strawberry swing I can't wait 'til the morning Wouldn't want to change a thing. People moving all the time Inside a perfectly straight line Don't you wanna just curve away? And it's such, it's such a perfect day It's such a perfect day. Now the sky could be blue I don't mind. Without you, it's a waste of time Could be blue I don't mind. Without you, it's a waste of time Now the sky could be blue Could be grey Without you, I'm just miles away Now the sky could be blue I don't mind Without you, it's a waste of time",918,en,
Such A Rush,https://www.metrolyrics.com/such-a-rush-lyrics-coldplay.html,coldplay,"Such a rush to do nothing at all Such a fuss to do nothing at all Such a rush to do nothing at all. Such a rush to get nowhere at all Such a fuss to do nothing at all Such a rush. And it's just like you said It's just like you'll say. Such a rush to do nothing at all Such a fuss to get nowhere at all Such a rush, such a rush. And it's just like you said It's just like you'll say. So slow down please Just slow down So slow down please Just slow down. Such a rush Such a rush Such a rush Such a rush Such a rush Such a rush Such a rush Such a rush Such a rush Such a rush Such a rush Such a rush Such a rush Such a rush Such a rush. Looking at a paper Going after money Far too many people Looking for their money Everybody's out there Trying to get money Why can't you just tell me? Trying to get money rush. Such a rush No rush Such a rush. Such a rush Such a rush Such a rush Such a rush Such a rush Such a rush",916,en,
Swalloved In The Sea,https://www.metrolyrics.com/swalloved-in-the-sea-lyrics-coldplay.html,coldplay,"You cut me down a tree And brought it back to me And that's what made me see where I was going wrong. You put me on a shelf And kept me for yourself I can only blame myself You can only blame me. And I could write a song A hundred miles long Well, that's where I belong And you belong with me. And I could write it down Or spread it all around Get lost and then get found Or swallowed in the sea. You put me on the line And hung me out to dry And darling that's when I Decided to go to see. You cut me down to size And opened up my eyes Made me realize What I could not see. And I could write a book The one they'll say that sThe world, and then it took It took it back from me And I could write it down Or spread it all around Get lost and then get found. And you'll come back to me Not swallowed in the sea And I could write a song A hundred miles long. Well that's where I belong And you belong with me The streets your walking on A thousand houses long. Well that's where I belong And you belong with me Oh what good is it to live With nothing left to give Forget, but not forgive Not loving all you see All the streets you're walking on A thousand houses long Well that's where I belong And you belong with me Not swallowed in the sea You belong with me Not swallowed in the sea Yeah, you belong with me Not swallowed in the sea",1333,en,
Swallowed In The Sea,https://www.metrolyrics.com/swallowed-in-the-sea-lyrics-coldplay.html,coldplay,"You cut me down a tree And brought it back to me And that's what made me see where I was going wrong. You put me on a shelf And kept me for yourself I can only blame myself You can only blame me. And I could write a song A hundred miles long Well, that's where I belong And you belong with me. And I could write it down Or spread it all around Get lost and then get found Or swallowed in the sea. You put me on the line And hung me out to dry And darling that's when I Decided to go to see. You cut me down to size And opened up my eyes Made me realize What I could not see. And I could write a book The one they'll say that sThe world, and then it took It took it back from me And I could write it down Or spread it all around Get lost and then get found. And you'll come back to me Not swallowed in the sea And I could write a song A hundred miles long. Well that's where I belong And you belong with me The streets your walking on A thousand houses long. Well that's where I belong And you belong with me Oh what good is it to live With nothing left to give Forget, but not forgive Not loving all you see All the streets you're walking on A thousand houses long Well that's where I belong And you belong with me Not swallowed in the sea You belong with me Not swallowed in the sea Yeah, you belong with me Not swallowed in the sea",1333,en,
Talk,https://www.metrolyrics.com/talk-lyrics-coldplay.html,coldplay,"Oh brother I can't, I can't get through I've been trying hard to reach you 'Cause I don't know what to do Oh brother I can't believe it's true I'm so scared about the future and I want to talk to you Oh I want to talk to you. You can take a picture of something you see In the future where will I be? You can climb a ladder up to the sun Or write a song nobody has sung, or do Something that's never been done Are you lost or incomplete?. Do you feel like a puzzle You can't find your missing piece Tell me how you feel Well I feel like they're talking in a language I don't speak And they're talking it to me So you take a picture of something you see. In the future where will I be? You can climb a ladder up to the sun Or write a song nobody has sung, or do Something that's never been done, or do Something that's never been done So you don't know where you're going But you want to talk And you feel like you're going where you've been before. You'll tell anyone who will listen but you feel ignored Nothing's really making any sense at all Let's talk Let's talk Let's talk Let's talk",1089,en,
Talk (Alternative Version),https://www.metrolyrics.com/talk-alternative-version-lyrics-coldplay.html,coldplay,"Oh brother I can't, I can't get through I've been trying hard to reach you, cause I don't know what to do Oh brother I can't believe it's true I'm so scared about the future and I wanna talk to you Oh I wanna talk to you. You can take a picture of something you see In the future where will I be? You can climb a ladder up to the Sun Or write a song nobody had sung Or do something that's never been done. Are you lost or incomplete? Do you feel like a puzzle, you can't find your missing piece? Tell me how you feel Well, I feel like they're talking in a language I don't speak And they're talking it to me. So you take a picture of something you see In the future where will I be? You can climb a ladder up to the Sun Or write a song nobody had sung Or do something that's never been done Do something that's never been done. So you don't know where you're going, and you wanna talk And you feel like you're going where you've been before You tell anyone who'll listen but you feel ignored Nothing's really making any sense at all Let's talk, let's talk Let's talk, let's talk",1078,en,
Talk (Junkie Xl Remix),https://www.metrolyrics.com/talk-junkie-xl-remix-lyrics-coldplay.html,coldplay,"Oh brother I can't, I can't get through I've been trying hard to reach you Cos I don't know what to do Oh brother I can't believe it's true I'm so scared about the future and I want to talk to you Oh I want to talk to you. You can take a picture of something you see In the future where will I be? You can climb a ladder up to the sun Or write a song nobody has sung, or do Something that's never been done. Are you lost or incomplete? Do you feel like a puzzle? You can't find your missing piece Tell me how do you feel? Well I feel like they're talking in a language I don't speak And they're talking it to me. So you take a picture of something you see In the future where will I be? You can climb a ladder up to the sun Or write a song nobody has sung, or do Something that's never been done, or do Something that's never been done. So you don't know where you're going But you want to talk And you feel like you're going where you've been before You'll tell anyone who will listen but you feel ignored Nothing's really making any sense at all. Let's talk Let's talk. Let's talk Let's talk",1093,en,
The Escapist,https://www.metrolyrics.com/the-escapist-lyrics-coldplay.html,coldplay,The Escapist (pista oculta en Death And All His Friends). And in the end we lie awake and we dream of making our escape. And in the end we lie awake and we dream of making our escape. oh ooh...,193,en,
The Goldrush,https://www.metrolyrics.com/the-goldrush-lyrics-coldplay.html,coldplay,I went digging for gold I went down to the valley Over by the mountain Where the prospektor had been told I'm marching through the cold I'm marching through the cold I went digging for gold I went down with my brother A bucket and a shovel And a book about the colour of coal I'm marching through the cold We're marching through the cold There's a tiny little crackle on the telephone line Saying: ''What use the metal if the metal don't shine?'' She said: ''Bring me back a diamond 'cause I really want one.'' Now I been digging so long that I never see the sun I went digging for gold I went down to the valley Over by the mountain Where the prospektor had been told I'm marching through the cold We're marching through the cold There's a tiny little crackle on the telephone line Saying: ''What use the metal if the metal don't shine?'' She said: ''Bring me back a diamond (ring) 'cause I really want one.'' Now I been digging so long that I never see the sun Now I been digging so long that I never see the sun Now I been digging so long that I never see the sun.,1067,en,
The Hardest Part/Postcards from Far Away,https://www.metrolyrics.com/the-hardest-partpostcards-from-far-away-lyrics-coldplay.html,coldplay,"The hardest part Was letting go not taking part Was the hardest part And the strangest thing Was waiting for that bell to ring It was the strangest start I could feel it go down Bittersweet I could taste in my mouth Oh silver lining the clouds Oh but I I wonder what it's all about. The hardest part Was letting go not taking part You really broke my heart, oh And I tried to sing But I couldn't think of anything That was the strangest start, oh, oh I could feel it go down You left the sweetest taste in my mouth. Oh silver lining the cloud. Oh but I Oh yes I I wonder what it's all about 'Cause everything I know is wrong And everything I do it just comes undone And everything is torn apart Oh, and that's the hardest part. That's the hardest part That's the hardest part That's the hardest part.. ""Postcards From Far Away"". Instrumental.",842,en,
The Nappies,https://www.metrolyrics.com/the-nappies-lyrics-coldplay.html,coldplay,"Sometimes you're happy sometimes you frown, with your hormones bouncing up and down. Sometimes you're happy sometimes you're sad it's a weird nine months with you I've had. There is shit going down that you can't disguise when you boobs gone up ten times in size, your cups gone up from an A to D, its bad for you but its fun for me.. Now just because a little rumpy pump, now you're walking round with a great big bump You might think a bit of French and you should have said non Or at least you would have made me put a condom on I think you might find that its really fun I know its no use unless you make it bun its something to learn yeah it really is, now you know what that sticky stuff is. I'll be there with you baby through the thin and the thick I'm gonna clean up all the poo and the sick I'll be there to make you happy and keep everything clean I'll change the nappies through the washing machine 'Cause I ain't no baddy, I ain't no baddy, I ain't no baddy, I am your baby's daddy.. Oh! Who!. Sometimes you think ""what a fool I am"" and ""why did i marry this awful man?"" Now a baby's part of my family plan can it kick me well yes it can My name's Ken and I've got three do you like being a daddy? Yeah, definitely! Well I have to warn you although its fun there are times when you wish you had been a nun. I'll be there with you baby through the thin and the thick I'm gonna clean up all the poo and the sick I'll be there to make you happy and I'll bring in the bread I'll be the nanny you can go out instead I know that you'll be grumpy, that's what everyone says and you're not going to hump me for 43 days If you don't want more babies and you cannot disguise it, Then I'll take my cock and vasectimize it 'Cause I ain't no baddy, I ain't no baddy, sometimes I make you saddy I ain't no baddy I ain't no baddy I ain't no baddy I am your baby's daddy (beat box) Mother! Mother! I ain't no baddy I ain't no baddy I ain't no baddy I am you're baby's daddy Ho! Break it down now,. She told me to crawl this way, bawl this way She told me to crawl this way, bawl this way She told me to crawl this way, bawl this way She told me to crawl this way, bawl this way",2174,en,
The Scientist,https://www.metrolyrics.com/the-scientist-lyrics-coldplay.html,coldplay,"Come up to meet you, tell you I'm sorry You don't know how lovely you are I had to find you, tell you I need you. Tell you I set you apart Tell me your secrets and ask me your questions Oh, let's go back to the start. Running in circles, coming up tails Heads on a science apart Nobody said it was easy. It's such a shame for us to part Nobody said it was easy No one ever said it would be this hard. Oh, take me back to the start I was just guessing at numbers and figures Pulling the puzzles apart Questions of science, science and progress. Do not speak as loud as my heart. But tell me you love me, come back and haunt me Oh and I rush to the start Running in circles, chasing our tails. Coming back as we are Nobody said it was easy Oh, it's such a shame for us to part Nobody said it was easy No one ever said it would be so hard I'm going back to the start Oh ooh, ooh ooh ooh ooh Ah ooh, ooh ooh ooh ooh Oh ooh, ooh ooh ooh ooh Oh ooh, ooh ooh ooh ooh",959,en,
The Scientist Con Traduccion,https://www.metrolyrics.com/the-scientist-con-traduccion-lyrics-coldplay.html,coldplay,"Come up to meet you, Vengo a reunirme contigo tell you I'm sorry, decirte que lo siento you don't know how lovely you are. no sabes lo encantadora que eres.. I had to find you, Tena que encontrarte tell you I need you, decirte que te necesito tell you I set you apart. decirte que te aparte.. Tell me your secrets, Dime tus secretos, and ask me your questions, y pregntame tus interrogantes, Oh, let's go back to the start. Oh, volvamos al comienzo.. Runnin' in circles, Corriendo en crculos, comin up tails, persiguindonos, heads on the science apart. lideres en una ciencia apartada.. Nobody said it was easy Nadie dijo que sera fcil its such a shame for us to part, es una pena para nosotros el separarnos, nobody said it was easy, nadie dijo que sera fcil, no one ever said it would be this hard nadie nunca dijo que sera as de difcil Oh, Take me back to the start. Oh, llvame de regreso al principio.. I was just guessing, Slo estaba adivinando, the numbers and figures, los nmeros y las figuras, pulling the puzzles apart. destrozando los rompecabezas.. Questions of science, Interrogantes de cientficos, science and progress, ciencia y progreso, do not speak as loud as my heart. no hablan tan fuerte como mi corazn.. Tell me you love me, Dime que me amas, come back and haunt me, vuelve a frecuentarme, Oh, when I rush to the start. Oh, cuando me precipito al principio.. Runnin' in circles, Corriendo en crculos, comin up tails, persiguindonos, heads on the science apart. lideres en una ciencia apartada.. Nobody said it was easy Nadie dijo que sera fcil its such a shame for us to part, es una pena para nosotros el separarnos, nobody said it was easy, nadie dijo que sera fcil, no one ever said it would be this hard nadie nunca dijo que sera as de difcil Oh, Take me back to the start. Oh, llvame de regreso al principio.. Ow woooh wowowowo, Ow woooh wowowowo, Ah woooooh wowowowo, Ah woooooh wowowowo, Ow woooh wowowowo, Ow woooh wowowowo, Ow wooooh wowowowo... Ow wooooh wowowowo...",1997,en,
The World Turned Upside Down,https://www.metrolyrics.com/the-world-turned-upside-down-lyrics-coldplay.html,coldplay,"X and Y The land, sea, rivers, trees, the stars, the sky That and this We're part of a bigger plan Don't know what it is Don't know what it is. You and me The land, sun, trees, the sky, the stars, the sea 365 degrees I am a puzzle, you're the missing piece Hang on a minute, just a minute, please I'll come And everything under the sun And everything under the sun. What is this feeling that I can't explain? And why am I never gonna sleep again? What is this thing I've never seen before? A little boy lost in a breaking storm Hide and sob, and away they fly To write your name in the summer sky Life has really only just begun Life that comes And everything under the sun. X is Y The land, sea, rivers, trees, the stars, the sky 365 degrees All of the surface and the underneath Searching your mellow and outsings your key, ah And everything under the sun And everything under the sun. What is this feeling that I can't explain? And why am I never gonna sleep again? What is this thing I've never seen before? A little boy lost in a breaking storm Hide and sob, and away they fly To write your name in the summer sky Life has really only just begun Life that comes And everything under the sun. And you don't know that you've been born Can't see the calm until the storm Can't tell your right side from your wrong Can't see the wave you're riding on",1351,en,
Things I Don't Understand,https://www.metrolyrics.com/things-i-dont-understand-lyrics-coldplay.html,coldplay,How tides control the sea And what becomes of me How little things can slip out of your hands How often people change Though two remain the same Why things don't always turn out as you plan These are things that I don't understand Yeah these are things that I don't understand. (I can't) And I can't decide (Wrong) Oh my wrong from right (Day) Or my day from night (Or dark) Or the dark from light (I love) But I love this life. How infinite is space And who decides your fate Why everything will dissolve into sand How to avoid defeat Where truth and fiction meet Why nothing ever turns out as you plan These are things that I don't understand Yeah these are things that I don't understand. (I can't) And I can't decide (Wrong) Oh my wrong from right (Day) Or my day from night (Or dark) Or the dark from light (I love) But I love this life,841,en,
Til Kingdom Come [hidden Track],https://www.metrolyrics.com/til-kingdom-come-hidden-track-lyrics-coldplay.html,coldplay,"Steal my heart and hold my tongue. I feel my time, my time has come. Let me in, unlock the door. I've never felt this way before.. The wheels just keep on turning, The drummer begins to drum, I don't know which way I'm going, I don't know which way I've come.. Hold my head inside your hands, I need someone who understands, I need someone, someone who hears, For you, I've waited all these years.. For you I'd wait 'til kingdom come, Until my day, my day is done. And say you'll come and set me free, Just say you'll wait, you'll wait for me.. In your tears and in your blood, In your fire and in your flood, I hear you laugh, I heard you sing, I wouldn't change a single thing.. The wheels just keep on turning, The drummers begin to drum, I don't know which way I'm going, I don't know what I've become.. For you I'd wait 'til kingdom come, Until my days, my days are done. And say you'll come and set me free, Just say you'll wait, you'll wait for me. Just say you'll wait, you'll wait for me. Just say you'll wait, you'll wait for me.",1039,en,
