Title,Link Lyrics,Name,Text Lyrics,Length,Main Language,English Translation Lyrics
Ink,https://www.metrolyrics.com/ink-lyrics-coldplay.html,coldplay,"Got a tattoo that said ""together thru life"" Carved in your name with my pocket knife And you wonder when you wake up, will it be alright Oh oh oh oh Feels like there's something broken inside. All I know All I know Is that I'm lost whenever you go All I know is that I love you so So much that it hurts. Got a tattoo and the pain's alright Just wanted a way of keeping you inside Oh oh oh oh oh oh. All I know All I know Is that I'm lost in your fire below All I know is that I love you so So much that it hurts. See the road begin to climb See your stars begin to shine I see your (colours?) and I'm dying of thirst. All I know is that I love you so So much that it hurts Oh yeah yeah yeah So much that it hurts",712,en,
Amazing Day,https://www.metrolyrics.com/amazing-day-lyrics-coldplay.html,coldplay,"Sat on a roof Named every star Shed every bruise and Showed every scar. Sat on a roof Your hand in mine, singing Life has a beautiful, crazy design And time seemed to say Forget the world and all its weight Here I just wanna say. Amazing day Amazing day. Sat on a roof Named every star and Showed me a place Where you can be who you are. And the view The whole Milky Way In your eyes I'm drifting away And in your arms I just wanna sway. Amazing day Amazing day Amazing day Amazing day. And I asked every book Poetry and chime Can there be breaks In the chaos of times? Oh, thanks God You must've heard when I prayed Because now I always Want to feel this way. Amazing day Amazing day Amazing day Amazing day",708,en,
Don't Panic,https://www.metrolyrics.com/dont-panic-lyrics-coldplay.html,coldplay,"Bones sinkin' like stones All that we've fought for Homes, places we've grown All of us are done for We live in a beautiful world Yeah we do, yeah we do We live in a beautiful world. Bones sinkin' like stones All that we've fought for Homes, places we've grown All of us are done for We live in a beautiful world Yeah we do, yeah we do We live in a beautiful world. We live in a beautiful world Yeah we do, yeah we do We live in a beautiful world. And, oh, all that I know There's nothin' here to run from 'Cause yeah, everybody here's got somebody to lean on Thank you, thank you.",581,en,
Shiver,https://www.metrolyrics.com/shiver-lyrics-coldplay.html,coldplay,"So I look in your direction But you pay me no attention, do you? I know you don't listen to me 'Cause you say you see straight through me Don't you?. But on and on From the moment I wake To the moment I sleep I'll be there by your side Just you try and stop me I'll be waiting in line Just to see if you care. Oh, did you want me to change? Well I'd change for good And I want you to know that you'll always get your way And I wanted to say. Don't you shiver Don't you shiver I'll sing it loud and clear And I'll always be waiting for you. So you know how much I need you But you never even see me do you? And is this my final chance of getting you?. But on and on From the moment I wake To the moment I sleep I'll be there by your side Just you try and stop me I'll be waiting in line Just to see if you care, if you care. Did you want me to change? Well I'd change for good And I want you to know that you'll always get your way And I wanted to say. Don't you shiver Don't you shiver I'll sing it loud and clear I'll always be waiting for you. Yeah I'll always be waiting for you Yeah I'll always be waiting for you Yeah I'll always be waiting for you For you, I will always be waiting. And it's you I see But you don't see me And it's you, I hear So loud and so clear I sing it loud and clear And I'll always be waiting for you So I look in your direction But you pay me no attention And you know how much I need you But you never even see me",1445,en,
Colour Spectrum,https://www.metrolyrics.com/colour-spectrum-lyrics-coldplay.html,coldplay,"This being human is a guest house Every morning a new arrival A joy, a depression, a meanness Some momentary awareness comes As an unexpected visitor Welcome and entertain them all! Because each has been sent as a guide...",222,en,
Gravity,https://www.metrolyrics.com/gravity-lyrics-coldplay.html,coldplay,"Baby It's been a long time coming Such a long, long time And I can't stop running Such a long, long time Can you hear my heart beating? Can you hear that sound? 'Cause I can't help thinking And I won't stop now And then I looked up at the sun. And I could see Oh, the way that gravity pulls on you and me And then I looked up at the sky And saw the sun And the way that gravity pushes on everyone On everyone. Baby. When your wheels stop turning And you feel let down And it seems like troubles Have come all around I can hear your heart beating I can hear that sound But I can't help thinking. And I won't look now And then I looked up at the sun. And I could see Oh, the way that gravity pulls on you and me And then I looked up at the sky And saw the sun And the way that gravity pushes on everyone. On everyone On everyone On everyone On everyone On everyone",862,en,
Sleeping Sun,https://www.metrolyrics.com/sleeping-sun-lyrics-coldplay.html,coldplay,"Climb up your mountain Nineteen and countin' You have got seven, I have got one. Blinded and hurtin' This I'm deserving I've got my secrets You've only got the sleeping sun. When you've got a secret Then you've got to keep it When you've got a question Answers will come. Running and hiding Take and dividing You've got your secrets I've only got a sleeping sun. Sleeping sun Singing Oooh um Ohhhh oh... Ahhh ahh Oh oh Oh oh Oh ohh. And you, as I, saw A piece in a jigsaw Run up and around it and Jump up real tall. Run round the houses North and the souths' You've got your answers we've Only got a sleeping sun. Sleeping sun Singing Oooh um Ohhhh oh... Ahhh ahh Oh oh Oh oh Oh ohh",682,en,
True Love,https://www.metrolyrics.com/true-love-lyrics-coldplay.html,coldplay,"For a second, I was in control I had it once, I lost it though And all along the fire below would rise. And I wish you could have let me know What I really going on below I've lost you now, you let me go But One last time. Tell me you love me If you don't then lie Lie to me. Remember once upon a time When I was yours and you were blind The fire would sparkle in your eyes And mine. So tell me you love me If you don't then lie Lie to me Just tell me you love me If you don't then lie Lie to me. And call it true Call it true love Call it true Call it true love",562,en,
Lovers In Japan,https://www.metrolyrics.com/lovers-in-japan-lyrics-coldplay.html,coldplay,"Lovers, keep on the road you're on Runners, until the race is run Soldiers, you've got to soldier on Sometimes even the right is wrong. They are turning my head out To see what I'm all about Keeping my head down To see what it feels like now But I have no doubt One day, we're gonna get out. Tonight maybe we're gonna run Dreaming of the Osaka sun Oh, oh Dreaming of when the morning comes. They are turning my head out To see what I'm all about Keeping my head down To see what it feels like now But I have no doubt One day the sun will come out",546,en,
Charlie Brown,https://www.metrolyrics.com/charlie-brown-lyrics-coldplay.html,coldplay,"Stole a key Took a car downtown where the lost boys meet I took a car downtown and took what they offered me. To set me free I saw the lights go down at the end of the scene Saw the lights go down and they're standing in front of me. My scarecrow dreams When they smashed my heart into smithereens Be a bright red rose come bursting the concrete. Be a cartoon heart Light a fire, a fire, a spark Light a fire, a flame in my heart We'll run wild We'll be glowing in the dark. All the boys, all the girls All the that matters in the world All the boys, all the girls All the madness that occurs. All the highs, all the lows As the room is a-spinning goes We'll run riot We'll be glowing in the dark. So we'll soar Luminous and wired We'll be glowing in the dark.",760,en,
