Title,Link Lyrics,Name,Text Lyrics,Length,Main Language,English Translation Lyrics
S&M,https://www.metrolyrics.com/sm-lyrics-rihanna.html,rihanna,"Na na na, come on Na na na, come on Na na na, na na come on Na na na, come on, come on Come on, na na-na na come on Na na na, come on Na na na, na na, come on Na na na, come on, come on Come on, na na na na. Feels so good being bad (Oh-oh-oh-oh-oh) There's no way I'm turning back (Oh-oh-oh-oh-oh) Now the pain is for pleasure 'cause nothing can measure (Oh, oh, oh-oh-oh). Love is great, love is fine (Oh-oh-oh-oh-oh) Out the box, out of line (Oh-oh-oh-oh-oh) The affliction of the feeling leaves me wanting more (Oh, oh, oh-oh-oh). 'Cause I may be bad but I'm perfectly good at it Sex in the air, I don't care, I love the smell of it Sticks and stones may break my bones but chains and whips excite me. 'Cause I may be bad but I'm perfectly good at it Sex in the air, I don't care, I love the smell of it Sticks and stones may break my bones but chains and whips excite me. Na na na come on, come on, come on, I like it, like it come on, come on, come on I like it, like it, come on, come on, come on I like it, like it come on, come on, come on I like it, like it. Love is great, love is fine (Oh-oh-oh-oh-oh) Out the box, out of line (Oh-oh-oh-oh-oh) The affliction of the feeling leaves me wanting more (Oh, oh, oh-oh-oh). 'Cause I may be bad but I'm perfectly good at it Sex in the air, I don't care, I love the smell of it Sticks and stones may break my bones but chains and whips excite me. Na na na come on, come on, come on, I like it, like it come on, come on, come on I like it, like it, come on, come on, come on I like it, like it come on, come on, come on I like it, like it. S, S, S and M, M, M S, S, S and M, M, M. Oh, I love the feeling you bring to me, oh, you turn me on It's exactly what I've been yearning for give it to me strong And meet me in my boudoir make my body say ah, ah, ah, I like it. (Like it) 'Cause I may be bad but I'm perfectly good at it Sex in the air, I don't care, I love the smell of it Sticks and stones may break my bones but chains and whips excite me. 'Cause I may be bad but I'm perfectly good at it Sex in the air, I don't care, I love the smell of it Sticks and stones may break my bones but chains and whips excite. (Me) Na na na come on, come on, come on, I like it, like it, come on, come on, come on I like it, like it, come on, come on, come on I like it, like it come on, come on, come on I like it, like it. S, S, S and M, M, M S, S, S and M, M, M S, S, S and M, M, M S, S, S and M, M, M",2445,en,
Four Five Seconds,https://www.metrolyrics.com/four-five-seconds-lyrics-rihanna.html,rihanna,"I think I've had enough I might get a little drunk I say what's on my mind I might do a little time. 'Cause all of my kindness Is taken for weakness. Now I'm FourFiveSeconds from wildin' And we got three more days 'til Friday I'm just tryna make it back home by Monday, mornin' I swear I wish somebody would tell me Ooh thats all I want. Woke up an optimist Sun was shining I'm positive Then I heard you was talkin' trash Hold me back I'm bout' to spaz. Yeah, 'bout FourFiveSeconds from wildin' And we got three more days 'til Friday I'm tryna make it back home by Monday, mornin' I swear I wish somebody would try it Ooh thats all I want. And I know that you're up tonight Thinkin' how could I be so selfish But you called bout a thousand times Wondering where I been Now I know that your up tonight Thinkin' how could I be so reckless But I just can't apologize I hope you can understand. If I go to jail tonight (uhn) Promise you'll pay my bail See they want to buy my pride (uhn) But that just ain't up for sale. See all of my kindness (uuhn uhn) Is taken for weakness. Now I'm FourFiveSeconds from wildin' And we got three more days 'til Friday I'm tryna make it back home by Monday, mornin' I swear I wish somebody would tell me Ooh, thats all I want FourFiveSeconds from wildin' And we got three more days 'til Friday Just tryna make it back home by Monday, mornin' I swear I wish somebody would tell me Thats all I want",1427,en,
What's My Name,https://www.metrolyrics.com/whats-my-name-lyrics-rihanna.html,rihanna,"Oh, na, na, what's my name? Oh, na, na, what's my name?. Oh, na, na, what's my name? Oh, na, na, what's my name? Oh, na, na, what's my name? What's my name? What's my name?. Not everybody knows how to work my body Knows how to make me want it Boy, you stay up on it You got that something that keeps me so off balance Baby, you're a challenge. Let's explore your talent Hey, boy, I really wanna see if you can go downtown with a girl like me Hey, boy, I really wanna be with you 'Cause you just my type. Oh, na, na, na, na I need a boy to take it over Looking for a guy to put in work a Oh oh oh oh... Oh oh oh oh... Hey, boy, I really wanna see if you can go downtown with a girl like me. Hey, boy, I really wanna be with you 'Cause you just my type Oh, na, na, na, na I need a boy to take it over. Looking for a guy to put in work a Oh oh oh oh... Oh oh oh oh... Oh, na, na, what's my name? Oh, na, na, what's my name? Oh, na, na, what's my name?. What's my name? What's my name? Baby, you got me And ain't no where that I'd be Than with your arms around me Back and forth, you rock me, yeah.... So I surrender, to every word you whisper Every door you enter... I... will let you in Hey, boy, I really wanna see if you can go downtown with a girl like me Hey, boy, I really wanna be with you 'Cause you just my type Oh, na, na, na, na I need a boy to take it over. Looking for a guy to put in work a Oh oh oh oh... Oh oh oh oh... You're so amazing, you took the time to figure me out Thats why you take me, way past the point of turning me on You 'bout to break me, I swear you got me losing my mind Oh, na, na, what's my name? Oh, na, na, what's my name?. Oh, na, na, what's my name? Oh, na, na, what's my name? Oh, na, na, what's my name? What's my name? What's my name?. Hey, boy, I really wanna see if you can go downtown with a girl like me Hey, boy, I really wanna be with you 'Cause you just my type Oh, na, na, na, na I need a boy to take it over Looking for a guy to put in work a Oh oh oh oh... Oh oh oh oh... Hey, boy, I really wanna see if you can go downtown with a girl like me Hey, boy, I really wanna be with you 'Cause you just my type Oh, na, na, na, na I need a boy to take it over Looking for a guy to put in work a Oh oh oh oh... Oh oh oh oh...",2267,en,
California King Bed,https://www.metrolyrics.com/california-king-bed-lyrics-rihanna.html,rihanna,"Chest to chest Nose to nose Palm to palm We were always just that close Wrist to wrist Toe to toe Lips that felt just like the inside of a rose So how come when I reach out my fingers It feels like more than distance between us In this California king bed We're ten thousand miles apart I bet California wishing on these stars For your heart, for me My California king Eye to eye Cheek to cheek Side by side You were sleeping next to me Arm in arm Dusk to dawn With the curtains drawn And a little last night on these sheets So how come when I reach out my fingers It seems like more than distance between us In this California king bed We're ten thousand miles apart I bet California wishing on these stars For your heart, for me My California king. Guitar##. Just when I felt like giving up on us You turned around and gave me one last touch That made everything feel better And even then my eyes got wetter So confused when I asked you if you love me But I don't wanna seem so weak Maybe I've been California dreaming In this California king bed We're ten thousand miles apart I bet California wishing on these stars For your heart, for me My California king. Guitar##. My California King. In this California king bed We're ten thousand miles apart I've been California wishing on the stars For your heart for me My California king",1334,en,
Live Your Life,https://www.metrolyrics.com/live-your-life-lyrics-rihanna.html,rihanna,"Ay, this a special what's happenin' to all my, all my soldiers over there in Iraq Everybody right here, what you need to do is to be thankful for the life you got You know what I'm sayin'? Stop lookin' at what you ain't got, start bein' thankful for what you do got Let's give it to 'em, baby girl, hey. You're gonna be a shining star With fancy clothes and fancy cars And then you see, you're gonna go far 'Cause everyone knows who you are (Rihanna, let's get it). So live your life (Hey) Ay-ay-ay You steady chasin' that paper Just live your life (Oh) Ay-ay-ay Ain't got no time for no haters. Just live your life (Hey) Ay-ay-ay No telling where it'll take ya. Just live your life (Oh) Ay-ay-ay (Joss, we did it again homie) 'Cause I'm a paper chaser Nevermind what haters say, ignore 'em 'til they fade away. Amazing they ungrateful after all the game I gave away Safe to say, I paved the way for you cats to get paid today You still be wastin' days away now had I never saved the day. Consider them my prot̩g̩, homage I think they should pay Instead of being gracious, they violate in a major way I never been a hater, still I love 'em in a crazy way Some say they sold the yay, and no, they couldn't get work on Labor Day. It ain't that black or white, it has an area the shade of gray. I'm West Side anyway, even if I left today and stayed away. Some move away to make a way, not move away 'cause they afraid I brought back to the hood, and all you ever did was take away I pray for patience but they make me wanna melt they face away Like I once made 'em spray, now I could make them put the K's away. Been thuggin' all my life, can't say I don't deserve to take a break You rather see me catch a case, then watch my future fade away. You're gonna be a shining star With fancy clothes and fancy cars. And then you see, you're gonna go far 'Cause everyone knows who you are So live your life (Hey) Ay-ay-ay. You steady chasin' that paper Just live your life (Oh) Ay-ay-ay. Ain't got no time for no haters Just live your life (Hey) Ay-ay-ay No telling where it'll take ya Just live your life (Oh) Ay-ay-ay. 'Cause I'm a paper chaser Just livin' my life (Ay), my life (Oh), my life (Ay), my life (Oh) Just livin' my life (Ay), my life (Oh), my life (Ay), my life (Oh) Just livin' my life. I'm the opposite of moderate, immaculately polished with The spirit of a hustler and the swagga of a college kid Allergic to the counterfeit, impartial to the politics Articulate but still'd grab a nigga by the collar quick. Whoever havin' problems with they record sales, just holla T.I.P.. If that don't work and all else fails, then turn around and follow T.I.P.. I got love for the game, but ay, I'm not in love with all of it Could do without the fame, and rappers nowadays are comical The hootin' and the hollerin', back and forth with the arguin' ""Where you from, who you know, what you makin', what kind of car you in?"". Seems as though you lost sight of what's important when depositin' Them checks into ya bank account, and you've up out of poverty Your values is in disarrayed, prioritizin' horribly Unhappy with the riches 'cause you're piss-poor morally Ignorin' all prior advice and forewarnin' And we mighty full of ourselves all of a sudden, aren't we? You're gonna be a shining star With fancy clothes and fancy cars. And then you see, you're gonna go far 'Cause everyone knows who you are So live your life (Hey) Ay-ay-ay You steady chasin' that paper Just live your life (Oh) Ay-ay-ay Ain't got no time for no haters Just live your life (Hey) Ay-ay-ay No telling where it'll take ya Just live your life (Oh) Ay-ay-ay 'Cause I'm a paper chaser Just livin' my life (Ay), my life (Oh), my life (Ay), my life (Oh) Just livin' my life (Ay), my life (Oh), my life (Ay), my life (Oh) Got everybody watchin' what I do Come walk in my shoes And see the way I'm livin,' if you really want to Got my mind on my money, and I'm not goin' nowhere So keep on gettin' your paper, and keep on climbin' And look in the mirror, and keep on shinin' 'Til the game end, 'til the clock stop We gon' post up on the top spot Livin' the life, my life In a brand new city, got my whole town wit' me The life, my life, I do what I wanna do I'm livin' my life, my life, and I will never lose I'm livin' my life, my life, and I'm not stopping So live your life",4344,en,
Love The Way You Lie Part II,https://www.metrolyrics.com/love-the-way-you-lie-part-ii-lyrics-rihanna.html,rihanna,"On the first page of our story The future seemed so bright Then this thing turned out so evil I don't know why I'm still surprised Even angels have their wicked schemes And you take that to new extremes But you'll always be my hero Even though you've lost your mind. Just gonna stand there and watch me burn But that's all right because I like the way it hurts Just gonna stand there and hear me cry But that's all right because I love the way you lie I love the way you lie Oh, I love the way you lie. Now there's gravel in our voices Glass is shattered from the fight In this tug of war you'll always win Even when I'm right 'Cause you feed me fables from your hand With violent words and empty threats And it's sick that all these battles Are what keeps me satisfied. Just gonna stand there and watch me burn But that's all right because I like the way it hurts Just gonna stand there and hear me cry But that's all right because I love the way you lie I love the way you lie Oh, I love the way you lie. So maybe I'm a masochist I try to run but I don't wanna ever leave 'Til the walls are goin' up In smoke with all our memories. It's morning, you wake, a sun ray hits your face Smeared makeup as we lay in the wake of destruction Hush baby, speak softly, tell me you're awfully sorry That you pushed me into the coffee table last night So I can push you off me Try and touch me so I can scream at you not to touch me Run out the room and I'll follow you like a lost puppy Baby, without you I'm nothing, I'm so lost, hug me Then tell me how ugly I am, but that you'll always love me Then after that, shove me, in the aftermath of the Destructive path that we're on, two psychopaths but we Know that no matter how many knives we put in each other's backs That we'll have each other's backs, 'cause we're that lucky Together, we move mountains, let's not make mountains out of molehills You hit me twice, yeah, but who's countin'? I may have hit you three times, I'm startin' to lose count But together, we'll live forever, we found the youth fountain Our love is crazy, we're nuts, but I refuse counsellin' This house is too huge, if you move out I'll burn all two thousand Square feet of it to the ground, ain't shit you can do about it 'Cause with you I'm in my fuckin' mind, without you I'm out it. Just gonna stand there and watch me burn But that's all right because I like the way it hurts Just gonna stand there and hear me cry But that's all right because I love the way you lie I love the way you lie Oh, I love the way you lie. I love the way you lie I love the way you lie I love the way you lie",2609,en,
Russian Roulette,https://www.metrolyrics.com/russian-roulette-lyrics-rihanna.html,rihanna,"Take a breath, take it deep Calm yourself, he says to me If you play, you play the key Take the gun, and count to three I'm sweating now, I'm moving slow No time to think, my turn to go. And you can see my heart, beating You can see it through my chest I'm terrified but I'm not leaving I know that I must pass this test So just pull the trigger (trigger, trigger, trigger). Say a prayer, to yourself He says, close your eyes sometimes it helps And then I get, a scary thought That he's here, means he's never lost. And you can see my heart, beating Now you can see it through my chest Said I'm terrified but I'm not leaving I know that I must pass this test So just pull the trigger. As my life flashes before my eyes I'm wondering will I, ever see another sunrise? So many won't get the chance to say goodbye But it's too late to think of the value of my life. And you can see my heart, beating Now you can see it through my chest Said I'm terrified but I'm not leaving, no! I know that I must pass this test And you can see my heart, beating Oh, you can see it through my chest I-I-I-I'm terrified but I'm not leaving, no! I know that I must pass this test So just pull the trigger (trigger, trigger, trigger)",1212,en,
Only Girl,https://www.metrolyrics.com/only-girl-lyrics-rihanna.html,rihanna,"La la la la La la la la La la la la (uh, yeah) La la la la. I want you to love me Like I'm a hot ride (uh, yeah) Be thinkin' of me (uh) Doin' what you like. So, boy, forget about the world 'Cause it's gon' be me and you tonight (yeah) I wanna make you beg for it Then I'm gon' make you swallow your pride, ooh. Want you to make me feel like I'm the only girl in the world Like I'm the only one that you'll ever love Like I'm the only one who knows your heart Only girl in the world Like I'm the only one that's in command 'Cause I'm the only one who understands How to make you feel like a man, yeah Want you to make me feel like I'm the only girl in the world Like I'm the only one that you'll ever love Like I'm the only one who knows your heart Only one. Want you to take it like a thief in the night Hold me like a pillow, make me feel right Baby, I'll tell you all my secrets that I'm keepin', you can come inside And when you enter, you ain't leavin', be my prisoner for the night, ooh. Want you to make me feel like I'm the only girl in the world Like I'm the only one that you'll ever love Like I'm the only one who knows your heart Only girl in the world Like I'm the only one that's in command 'Cause I'm the only one who understands Like I'm the only one who knows your heart Only one. Take me for a ride, ride Oh baby, take me high, high Let me make you rise, rise Oh, make it last all night, night Take me for a ride, ride Oh baby, take me high, high Let me make you rise, rise Make it last all night. Want you to make me feel like I'm the only girl in the world Like I'm the only one that you'll ever love Like I'm the only one who knows your heart Only girl in the world Like I'm the only one that's in command 'Cause I'm the only one who understands How to make you feel like a man Only girl in the world, girl in the world Only girl in the world, girl in the world",1881,en,
Rude Boy,https://www.metrolyrics.com/rude-boy-lyrics-rihanna.html,rihanna,"Come here rude boy, boy, can you get it up Come here rude boy, boy, is you big enough Take it, take it (yeah) baby, baby (yeah) Take it, take it (yeah) love me, love me (yeah). Come here rude boy, boy, can you get it up Come here rude boy, boy, is you big enough Take it, take it (yeah) baby, baby (yeah) Take it, take it (yeah) love me, love me (yeah). Tonight, I'mma let you be the captain Tonight, I'mma let you do your thing, yeah Tonight, I'mma let you be a rider Giddy up, giddy up, giddy up babe. Tonight, I'mma let it be fire Tonight, I'mma let you take me higher Tonight, baby we can get it on, yeah We can get it on, yeah. Do you like it boy I wa-wa-want What you wa-wa-want Give it to me baby, like boom, boom, boom What I wa-wa-want is what you wa-wa-want na, na-ah. Come here rude boy, boy, can you get it up Come here rude boy, boy, is you big enough Take it, take it (yeah) baby, baby (yeah) Take it, take it (yeah) love me, love me (yeah). Come here rude boy, boy, can you get it up Come here rude boy, boy, is you big enough Take it, take it (yeah) baby, baby (yeah) Take it, take it (yeah) love me, love me (yeah). Tonight, I'mma give it to you harder Tonight, I'mma turn your body out Relax, let me do it how I wanna If you got it, I need it and I'mma put it down. Buckle up, I'mma give it to you stronger Hands up, we can go a little longer Tonight, I'mma get a little crazy Get a little crazy, baby. Do you like it boy I wa-wa-want What you wa-wa-want Give it to me baby, like boom, boom, boom What I wa-wa-want is what you wa-wa-want na, na-ah. Come here rude boy, boy, can you get it up Come here rude boy, boy, is you big enough Take it, take it (yeah) baby, baby (yeah) Take it, take it (yeah) love me, love me (yeah). Come here rude boy, boy, can you get it up Come here rude boy, boy, is you big enough Take it, take it (yeah) baby, baby (yeah) Take it, take it (yeah) love me, love me (yeah). I like the way you touch me there I like the way you pull my hair Babe, if I don't feel it I ain't faking no, no. (Oh no) I like when you tell me (oh yeah) kiss me there I like when you tell me move it there. So giddy up, time to giddy up You say you're a rude boy, show me what you got now. Come here right now. Take it, take it, baby, baby Take it, take it, love me, love me. Come here rude boy, boy, can you get it up Come here rude boy, boy, is you big enough Take it, take it (yeah) baby, baby (yeah) Take it, take it (yeah) love me, love me (yeah). Come here rude boy, boy, can you get it up (Come here) Come here rude boy, boy, is you big enough Take it, take it (yeah) baby, baby (yeah) Take it, take it (yeah) love me, love me (yeah). Love me, love me (love me, love me, love me, love me). (Take-take it) Take it, take it, baby, baby Take it, take it, love me, love me. Love me, love me (yeah) Love me, love me (yeah) Love me, love me (yeah). Take it, take it, baby, baby Take it, take it, love me, love me",2936,en,
Don't Stop The Music,https://www.metrolyrics.com/please-dont-stop-the-music-lyrics-rihanna.html,rihanna,"Please don't stop the music Please don't stop the music Please don't stop the music Please don't stop the music. It's getting late I'm making my way over to my favourite place I gotta get my body moving Shake the stress away I wasn't looking for nobody when you looked my way Possible candidate, yeah Who knew That you'd be up in here looking like you do You're making staying over here, impossible Baby, I must say your aura is incredible If you don't have to go, don't. Do you know what you started? I just came here to party But now we're rocking on the dance floor, actin' naughty Your hands around my waist Just let the music play We're hand in hand, chest to chest and now we're face to face. I wanna take you away Let's escape into the music, DJ let it play I just can't refuse it Like the way you do this Keep on rockin' to it Please don't stop the, please don't stop the music I wanna take you away Let's escape into the music, DJ let it play I just can't refuse it Like the way you do this Keep on rockin' to it Please don't stop the, please don't stop the Please don't stop the music. Baby are you ready cause it's getting close Don't you feel the passion ready to explode? What goes on between us no-one has to know This is a private show, oh. Do you know what you started? I just came here to party But now we're rocking on the dance floor, actin' naughty Your hands around my waist Just let the music play We're hand in hand, chest to chest and now we're face to face. I wanna take you away Let's escape into the music, DJ let it play I just can't refuse it Like the way you do this Keep on rockin' to it Please don't stop the, please don't stop the music I wanna take you away Let's escape into the music, DJ let it play I just can't refuse it Like the way you do this Keep on rockin' to it Please don't stop the, please don't stop the Please don't stop the music. Mama say mama say mama couse are Mama say mama say mama couse are Mama say mama say mama couse are Mama say mama say mama couse are Please don't stop the music Mama say mama say mama couse are Mama say mama say mama couse are Mama say mama say mama couse are Mama say mama say mama couse are Please don't stop the music Please don't stop the music. I wanna take you away Let's escape into the music, DJ let it play I just can't refuse it Like the way you do this Keep on rockin' to it Please don't stop the, please don't stop the music I wanna take you away Let's escape into the music, DJ let it play I just can't refuse it Like the way you do this Keep on rockin' to it Please don't stop the, please don't stop the Please don't stop the music. Mama say mama say mama couse are Mama say mama say mama couse are Mama say mama say mama couse are Mama say mama say mama couse are Please don't stop the music Mama say mama say mama couse are Mama say mama say mama couse are Mama say mama say mama couse are Mama say mama say mama couse are Please don't stop the music. Mama say mama say mama couse are Mama say mama say mama couse are Mama say mama say mama couse are Mama say mama say mama couse are Please don't stop the music",3106,en,
Only Girl (In The World),https://www.metrolyrics.com/only-girl-in-the-world-lyrics-rihanna.html,rihanna,"La la la la La la la la La la la la (uh, yeah) La la la la. I want you to love me Like I'm a hot ride (uh, yeah) Be thinkin' of me (uh) Doin' what you like. So, boy, forget about the world 'Cause it's gon' be me and you tonight (yeah) I wanna make you beg for it Then I'm gon' make you swallow your pride, ooh. Want you to make me feel like I'm the only girl in the world Like I'm the only one that you'll ever love Like I'm the only one who knows your heart Only girl in the world Like I'm the only one that's in command 'Cause I'm the only one who understands How to make you feel like a man, yeah Want you to make me feel like I'm the only girl in the world Like I'm the only one that you'll ever love Like I'm the only one who knows your heart Only one. Want you to take it like a thief in the night Hold me like a pillow, make me feel right Baby, I'll tell you all my secrets that I'm keepin', you can come inside And when you enter, you ain't leavin', be my prisoner for the night, ooh. Want you to make me feel like I'm the only girl in the world Like I'm the only one that you'll ever love Like I'm the only one who knows your heart Only girl in the world Like I'm the only one that's in command 'Cause I'm the only one who understands Like I'm the only one who knows your heart Only one. Take me for a ride, ride Oh baby, take me high, high Let me make you rise, rise Oh, make it last all night, night Take me for a ride, ride Oh baby, take me high, high Let me make you rise, rise Make it last all night. Want you to make me feel like I'm the only girl in the world Like I'm the only one that you'll ever love Like I'm the only one who knows your heart Only girl in the world Like I'm the only one that's in command 'Cause I'm the only one who understands How to make you feel like a man Only girl in the world, girl in the world Only girl in the world, girl in the world",1881,en,
